order_id,customer_id,order_date,channel,status,quantity,discount_pct
O00477,C0490,2026-06-04,E-commerce,Delivered,2,5
O00478,C0419,2025-11-09,Store,Returned,2,5
O00479,C0178,2025-12-22,E-commerce,Delivered,4,5
O00480,C0338,2026-08-29,Mobile App,Delivered,4,10
O00481,C0062,2025-12-21,E-commerce,Delivered,5,15
O00482,C0145,2026-08-30,E-commerce,Delivered,4,5
O00483,C0216,2026-06-30,E-commerce,Delivered,5,0
O00484,C0003,2025-11-30,Mobile App,Delivered,1,10
O00485,C0160,2025-09-18,E-commerce,Returned,3,0
O00486,C0227,2026-01-27,Mobile App,Delivered,2,15
O00487,C0486,2026-04-15,E-commerce,Delivered,1,10
O00488,C0269,2026-04-02,E-commerce,Delivered,1,10
O00489,C0120,2026-08-26,E-commerce,Delivered,5,5
O00490,C0381,2026-01-29,E-commerce,Delivered,3,20
O00491,C0495,2026-03-11,E-commerce,Delivered,5,0
O00492,C0089,2025-10-10,E-commerce,Delivered,1,20
O00493,C0329,2026-04-30,Mobile App,Delivered,2,5
O00494,C0068,2026-01-16,Mobile App,Delivered,4,20
O00495,C0398,2026-08-11,E-commerce,Returned,5,15
O00496,C0357,2026-02-27,E-commerce,Delivered,1,0
O00497,C0098,2026-03-19,E-commerce,Cancelled,4,15
O00498,C0267,2026-03-22,E-commerce,Delivered,4,10
O00499,C0105,2025-10-31,E-commerce,Delivered,1,0
O00500,C0440,2026-03-11,Store,Returned,3,0
O00501,C0323,2025-09-05,E-commerce,Delivered,1,10
O00502,C0123,2026-04-25,E-commerce,Delivered,2,10
O00503,C0476,2026-02-28,E-commerce,Delivered,4,15
O00504,C0029,2026-07-08,E-commerce,Delivered,2,15
O00505,C0137,2025-10-07,Mobile App,Delivered,5,10
O00506,C0195,2025-10-26,E-commerce,Delivered,4,15
O00507,C0409,2026-04-25,E-commerce,Cancelled,3,10
O00508,C0226,2026-08-24,Mobile App,Delivered,1,5
O00509,C0332,2026-08-15,E-commerce,Delivered,5,20
O00510,C0170,2026-03-16,Mobile App,Delivered,2,0
O00511,C0009,2025-11-12,Mobile App,Delivered,5,5
O00512,C0463,2025-10-29,E-commerce,Returned,3,15
O00513,C0040,2026-04-28,Mobile App,Delivered,1,5
O00514,C0025,2025-09-02,E-commerce,Delivered,5,0
O00515,C0261,2026-08-26,Mobile App,Cancelled,2,0
O00516,C0395,2026-03-07,E-commerce,Delivered,5,10
O00517,C0443,2026-07-04,E-commerce,Delivered,1,25
O00518,C0226,2025-09-30,Mobile App,Delivered,5,10
O00519,C0472,2026-05-25,Store,Delivered,2,10
O00520,C0124,2025-12-17,Store,Delivered,1,5
O00521,C0463,2026-07-29,Mobile App,Delivered,3,5
O00522,C0038,2025-11-29,E-commerce,Delivered,3,0
O00523,C0328,2026-03-24,E-commerce,Delivered,4,5
O00524,C0251,2026-04-08,E-commerce,Delivered,5,5
O00525,C0389,2025-12-03,E-commerce,Delivered,2,0
O00526,C0176,2025-12-12,E-commerce,Delivered,5,0
O00527,C0090,2026-04-11,Store,Returned,1,15
O00528,C0402,2026-03-05,E-commerce,Delivered,4,20
O00529,C0454,2026-03-03,E-commerce,Delivered,2,20
O00530,C0037,2026-02-09,E-commerce,Delivered,5,10
O00531,C0316,2026-05-05,Store,Delivered,2,0
O00532,C0176,2025-10-01,Mobile App,Delivered,1,15
O00533,C0461,2025-10-22,Mobile App,Delivered,4,0
O00534,C0284,2026-08-11,E-commerce,Delivered,2,10
O00535,C0453,2025-11-15,Store,Delivered,1,15
O00536,C0461,2026-06-05,E-commerce,Delivered,3,15
O00537,C0081,2025-10-10,Store,Delivered,2,25
O00538,C0114,2025-12-10,Mobile App,Delivered,4,15
O00539,C0040,2025-12-20,E-commerce,Delivered,2,10
O00540,C0301,2026-07-18,E-commerce,Delivered,2,5
O00541,C0224,2026-05-07,Mobile App,Delivered,1,20
O00542,C0318,2026-03-10,E-commerce,Delivered,5,0
O00543,C0349,2026-03-01,Store,Delivered,5,20
O00544,C0115,2026-08-01,E-commerce,Delivered,2,5
O00545,C0186,2026-03-28,E-commerce,Delivered,4,0
O00546,C0323,2025-09-22,E-commerce,Cancelled,4,15
O00547,C0056,2026-02-13,E-commerce,Delivered,1,0
O00548,C0040,2025-12-08,E-commerce,Delivered,2,15
O00549,C0354,2026-03-27,E-commerce,Delivered,2,5
O00550,C0040,2025-09-08,Mobile App,Delivered,5,20
O00551,C0347,2026-03-09,E-commerce,Delivered,1,10
O00552,C0461,2026-02-22,Store,Delivered,3,10
O00553,C0237,2026-05-31,Mobile App,Delivered,4,5
O00554,C0289,2025-09-17,Store,Delivered,4,0
O00555,C0262,2025-11-29,E-commerce,Delivered,2,15
O00556,C0216,2026-01-19,E-commerce,Delivered,1,0
O00557,C0147,2026-01-23,E-commerce,Delivered,3,5
O00558,C0336,2026-02-13,Mobile App,Delivered,4,10
O00559,C0168,2026-08-03,Store,Delivered,1,10
O00560,C0092,2025-11-17,E-commerce,Returned,3,0
O00561,C0353,2026-05-20,E-commerce,Delivered,2,0
O00562,C0059,2026-02-10,Store,Delivered,5,0
O00563,C0059,2025-09-14,E-commerce,Delivered,4,20
O00564,C0304,2026-04-27,Mobile App,Delivered,4,0
O00565,C0169,2025-11-11,Mobile App,Delivered,3,25
O00566,C0269,2026-01-21,Store,Delivered,5,0
O00567,C0363,2026-07-07,E-commerce,Delivered,1,0
O00568,C0045,2026-06-10,E-commerce,Delivered,2,10
O00569,C0345,2026-05-27,Mobile App,Delivered,1,0
O00570,C0181,2026-04-29,Store,Returned,3,10
O00571,C0170,2026-05-03,E-commerce,Delivered,4,20
O00572,C0356,2026-02-10,E-commerce,Returned,4,0
O00573,C0191,2025-10-30,Mobile App,Delivered,1,15
O00574,C0155,2025-09-06,Store,Cancelled,2,5
O00575,C0422,2026-03-16,Store,Delivered,3,0
O00576,C0188,2025-10-28,Store,Returned,2,0
O00577,C0007,2026-07-02,E-commerce,Delivered,3,20
O00578,C0133,2026-04-05,E-commerce,Delivered,2,0
O00579,C0235,2025-09-26,Mobile App,Delivered,1,20
O00580,C0045,2026-06-30,Store,Delivered,5,10
O00581,C0314,2025-09-05,E-commerce,Delivered,3,0
O00582,C0249,2025-09-20,E-commerce,Returned,1,10
O00583,C0499,2026-03-17,Store,Delivered,4,15
O00584,C0031,2025-10-29,E-commerce,Delivered,4,15
O00585,C0023,2026-04-30,E-commerce,Delivered,2,10
O00586,C0426,2026-01-24,Mobile App,Delivered,4,20
O00587,C0394,2026-05-31,Mobile App,Delivered,5,0
O00588,C0160,2026-05-07,Mobile App,Delivered,3,20
O00589,C0363,2025-09-14,E-commerce,Delivered,2,15
O00590,C0437,2025-09-13,Mobile App,Delivered,3,15
O00591,C0158,2025-10-14,Mobile App,Delivered,3,15
O00592,C0039,2025-09-19,Mobile App,Delivered,1,10
O00593,C0415,2025-11-02,Mobile App,Delivered,4,10
O00594,C0082,2026-04-27,E-commerce,Delivered,3,10
O00595,C0356,2026-08-03,E-commerce,Delivered,5,5
O00596,C0258,2025-12-09,E-commerce,Delivered,5,10
O00597,C0206,2026-02-10,E-commerce,Delivered,4,5
O00598,C0077,2025-12-31,Mobile App,Delivered,4,5
O00599,C0477,2025-10-14,Store,Delivered,2,5
O00600,C0012,2026-08-26,Mobile App,Delivered,2,0
O00601,C0295,2026-07-14,Store,Delivered,2,5
O00602,C0450,2026-01-23,E-commerce,Delivered,4,20
O00603,C0224,2026-07-24,E-commerce,Delivered,3,5
O00604,C0013,2026-08-29,E-commerce,Delivered,1,15
O00605,C0046,2025-10-20,E-commerce,Delivered,2,0
O00606,C0155,2025-11-04,E-commerce,Delivered,1,5
O00607,C0113,2026-08-21,Mobile App,Returned,5,0
O00608,C0233,2026-06-15,Store,Delivered,4,0
O00609,C0017,2026-02-11,E-commerce,Delivered,5,10
O00610,C0360,2026-01-19,E-commerce,Delivered,2,10
O00611,C0223,2026-07-11,Store,Delivered,3,0
O00612,C0354,2026-01-06,E-commerce,Delivered,2,10
O00613,C0188,2026-04-27,Store,Delivered,1,20
O00614,C0448,2026-07-21,Mobile App,Cancelled,2,0
O00615,C0344,2026-06-23,Store,Delivered,3,0
O00616,C0365,2026-03-06,E-commerce,Delivered,3,10
O00617,C0163,2026-03-27,Mobile App,Delivered,4,0
O00618,C0496,2026-04-08,E-commerce,Delivered,4,25
O00619,C0326,2026-03-09,Mobile App,Delivered,3,10
O00620,C0467,2026-08-12,E-commerce,Delivered,3,10
O00621,C0414,2026-06-11,E-commerce,Delivered,1,5
O00622,C0455,2026-08-18,Mobile App,Delivered,2,10
O00623,C0074,2026-04-25,Mobile App,Cancelled,4,0
O00624,C0233,2026-03-13,Store,Delivered,1,20
O00625,C0224,2026-06-14,Mobile App,Delivered,2,10
O00626,C0482,2026-05-17,Mobile App,Delivered,4,0
O00627,C0319,2026-05-04,E-commerce,Delivered,1,10
O00628,C0412,2026-01-14,Mobile App,Cancelled,5,0
O00629,C0060,2026-06-07,Mobile App,Delivered,5,0
O00630,C0335,2026-05-29,Store,Delivered,4,10
O00631,C0222,2026-02-18,Store,Delivered,1,10
O00632,C0037,2026-02-06,E-commerce,Delivered,2,10
O00633,C0477,2026-03-20,Store,Delivered,2,0
O00634,C0278,2025-10-15,E-commerce,Delivered,1,10
O00635,C0196,2026-05-22,E-commerce,Returned,5,0
O00636,C0404,2025-11-10,Mobile App,Delivered,1,10
O00637,C0352,2026-08-30,E-commerce,Delivered,5,10
O00638,C0484,2025-12-12,Mobile App,Delivered,5,10
O00639,C0242,2026-01-03,E-commerce,Delivered,2,20
O00640,C0324,2026-07-10,E-commerce,Delivered,4,20
O00641,C0219,2026-06-13,Mobile App,Delivered,3,25
O00642,C0192,2026-04-18,Mobile App,Delivered,1,25
O00643,C0017,2026-01-24,Store,Delivered,5,15
O00644,C0012,2026-03-16,Mobile App,Delivered,1,25
O00645,C0406,2026-04-09,Mobile App,Delivered,4,20
O00646,C0401,2025-10-30,E-commerce,Cancelled,4,15
O00647,C0394,2025-12-07,E-commerce,Delivered,3,0
O00648,C0374,2026-02-18,E-commerce,Delivered,3,0
O00649,C0193,2026-02-20,Mobile App,Delivered,5,15
O00650,C0022,2026-01-29,Mobile App,Delivered,3,10
O00651,C0474,2026-08-16,E-commerce,Delivered,5,15
O00652,C0120,2025-12-31,Mobile App,Delivered,2,5
O00653,C0210,2025-12-17,Mobile App,Returned,5,5
O00654,C0306,2025-09-04,E-commerce,Delivered,3,15
O00655,C0270,2025-12-02,E-commerce,Cancelled,1,20
O00656,C0192,2025-09-06,Store,Delivered,3,0
O00657,C0175,2026-06-15,Mobile App,Delivered,4,20
O00658,C0285,2025-12-15,Store,Delivered,3,15
O00659,C0204,2026-01-24,E-commerce,Delivered,2,5
O00660,C0164,2026-05-29,Store,Delivered,5,5
O00661,C0251,2025-12-05,E-commerce,Delivered,4,0
O00662,C0227,2026-04-17,E-commerce,Delivered,5,0
O00663,C0436,2026-03-21,Store,Delivered,5,10
O00664,C0381,2026-03-31,E-commerce,Delivered,3,0
O00665,C0460,2025-09-06,Mobile App,Delivered,1,0
O00666,C0007,2025-12-21,E-commerce,Delivered,4,15
O00667,C0029,2026-07-20,Mobile App,Delivered,2,10
O00668,C0395,2025-12-15,Store,Delivered,2,10
O00669,C0033,2026-01-17,E-commerce,Delivered,1,0
O00670,C0134,2026-06-26,Mobile App,Delivered,1,15
O00671,C0367,2025-12-05,E-commerce,Delivered,3,20
O00672,C0079,2026-08-03,Mobile App,Cancelled,2,10
O00673,C0416,2026-06-24,E-commerce,Cancelled,4,20
O00674,C0435,2026-04-02,E-commerce,Cancelled,1,15
O00675,C0459,2026-06-18,E-commerce,Delivered,1,15
O00676,C0058,2025-09-22,E-commerce,Delivered,1,15
O00677,C0471,2026-03-12,Store,Delivered,4,0
O00678,C0026,2026-01-28,E-commerce,Delivered,2,5
O00679,C0482,2026-05-05,E-commerce,Cancelled,4,0
O00680,C0430,2026-05-25,E-commerce,Delivered,4,0
O00681,C0226,2026-05-09,E-commerce,Delivered,3,0
O00682,C0285,2025-09-03,Mobile App,Delivered,1,20
O00683,C0004,2026-07-13,Store,Delivered,2,0
O00684,C0465,2025-11-15,E-commerce,Delivered,3,25
O00685,C0099,2025-11-26,Store,Delivered,3,10
O00686,C0397,2026-05-28,Mobile App,Cancelled,5,0
O00687,C0489,2026-04-13,E-commerce,Returned,1,10
O00688,C0039,2025-09-18,Mobile App,Delivered,2,0
O00689,C0271,2025-12-22,Mobile App,Delivered,2,25
O00690,C0375,2026-05-09,Mobile App,Delivered,2,15
O00691,C0285,2026-04-21,Store,Delivered,1,0
O00692,C0157,2026-07-26,E-commerce,Cancelled,2,20
O00693,C0075,2026-06-06,Store,Delivered,4,15
O00694,C0372,2026-03-21,Store,Delivered,4,0
O00695,C0288,2025-11-22,E-commerce,Delivered,1,10
O00696,C0130,2026-01-03,Mobile App,Delivered,2,10
O00697,C0175,2026-02-22,E-commerce,Delivered,5,0
O00698,C0462,2025-11-08,Store,Delivered,5,15
O00699,C0084,2025-10-17,Mobile App,Delivered,5,0
O00700,C0022,2026-05-14,E-commerce,Delivered,4,10
O00701,C0459,2026-04-03,E-commerce,Delivered,5,0
O00702,C0027,2025-09-30,Mobile App,Delivered,2,25
O00703,C0195,2026-06-08,E-commerce,Delivered,2,15
O00704,C0337,2026-04-25,E-commerce,Delivered,5,0
O00705,C0382,2026-05-06,E-commerce,Delivered,3,5
O00706,C0236,2025-09-25,E-commerce,Delivered,5,0
O00707,C0440,2025-11-13,E-commerce,Delivered,3,15
O00708,C0092,2026-03-25,E-commerce,Returned,1,0
O00709,C0477,2026-07-11,E-commerce,Delivered,1,15
O00710,C0021,2025-12-03,Mobile App,Delivered,2,20
O00711,C0303,2026-01-05,Mobile App,Delivered,4,10
O00712,C0464,2025-09-25,E-commerce,Delivered,2,0
O00713,C0357,2026-07-31,E-commerce,Delivered,2,5
O00714,C0443,2026-08-21,Mobile App,Cancelled,4,10
O00715,C0084,2025-12-25,E-commerce,Delivered,2,10
O00716,C0262,2025-10-18,E-commerce,Delivered,4,10
O00717,C0147,2026-04-14,E-commerce,Delivered,2,10
O00718,C0441,2026-05-24,Store,Delivered,1,5
O00719,C0453,2025-12-08,Store,Delivered,3,20
O00720,C0387,2025-09-11,Store,Delivered,2,0
O00721,C0257,2025-11-24,Mobile App,Delivered,3,10
O00722,C0058,2026-04-02,Mobile App,Delivered,5,15
O00723,C0380,2026-02-20,E-commerce,Delivered,2,0
O00724,C0422,2026-03-28,Mobile App,Delivered,1,15
O00725,C0015,2025-11-03,E-commerce,Delivered,4,15
O00726,C0162,2026-05-16,Mobile App,Delivered,1,10
O00727,C0445,2026-07-29,Store,Delivered,3,0
O00728,C0163,2025-12-30,Mobile App,Delivered,4,0
O00729,C0320,2026-06-25,E-commerce,Delivered,1,5
O00730,C0497,2025-10-24,E-commerce,Delivered,1,0
O00731,C0281,2026-07-28,Mobile App,Delivered,1,25
O00732,C0280,2026-05-30,Mobile App,Delivered,4,10
O00733,C0012,2026-04-29,Store,Delivered,1,5
O00734,C0274,2026-05-01,E-commerce,Delivered,1,20
O00735,C0271,2025-09-18,Store,Delivered,3,15
O00736,C0492,2026-03-06,Mobile App,Delivered,1,5
O00737,C0208,2026-08-12,Store,Delivered,1,5
O00738,C0027,2026-01-22,Mobile App,Delivered,5,0
O00739,C0072,2026-05-20,Mobile App,Delivered,4,25
O00740,C0060,2026-08-30,Mobile App,Delivered,5,10
O00741,C0430,2026-04-27,Mobile App,Delivered,3,20
O00742,C0473,2026-07-01,Store,Delivered,5,5
O00743,C0145,2026-06-25,E-commerce,Delivered,2,20
O00744,C0093,2025-11-15,E-commerce,Delivered,4,0
O00745,C0309,2026-03-07,Store,Delivered,1,25
O00746,C0008,2026-07-30,Mobile App,Delivered,5,20
O00747,C0079,2026-05-04,Mobile App,Delivered,5,5
O00748,C0027,2026-01-08,E-commerce,Delivered,1,15
O00749,C0174,2026-07-12,E-commerce,Delivered,1,15
O00750,C0050,2026-06-10,Store,Cancelled,3,20
O00751,C0500,2025-11-18,Mobile App,Delivered,5,5
O00752,C0199,2025-11-11,E-commerce,Delivered,5,10
O00753,C0387,2026-05-21,E-commerce,Delivered,2,20
O00754,C0349,2026-03-10,Store,Delivered,2,15
O00755,C0448,2025-11-02,E-commerce,Delivered,5,5
O00756,C0428,2025-09-12,Store,Delivered,2,15
O00757,C0181,2026-01-19,E-commerce,Delivered,5,0
O00758,C0024,2026-05-12,Mobile App,Delivered,4,15
O00759,C0316,2025-10-13,Store,Delivered,3,0
O00760,C0378,2025-09-17,Mobile App,Delivered,2,5
O00761,C0387,2025-11-02,E-commerce,Delivered,5,10
O00762,C0404,2026-05-11,Mobile App,Delivered,2,5
O00763,C0046,2026-06-19,E-commerce,Returned,3,10
O00764,C0015,2025-09-08,E-commerce,Delivered,4,10
O00765,C0153,2026-07-22,Store,Delivered,1,5
O00766,C0222,2025-11-29,Store,Delivered,1,0
O00767,C0206,2026-03-27,Mobile App,Delivered,2,15
O00768,C0455,2026-06-19,E-commerce,Delivered,5,5
O00769,C0273,2026-06-11,E-commerce,Delivered,3,10
O00770,C0382,2025-12-27,E-commerce,Cancelled,4,10
O00771,C0236,2026-08-15,Mobile App,Delivered,4,20
O00772,C0340,2026-02-22,Store,Delivered,4,15
O00773,C0228,2025-11-15,Mobile App,Delivered,1,0
O00774,C0009,2025-12-10,Store,Delivered,3,15
O00775,C0166,2026-01-29,E-commerce,Delivered,1,25
O00776,C0432,2026-05-28,E-commerce,Delivered,2,10
O00777,C0444,2025-11-10,E-commerce,Delivered,4,25
O00778,C0319,2026-02-27,E-commerce,Delivered,3,10
O00779,C0214,2026-01-02,E-commerce,Delivered,4,10
O00780,C0117,2026-06-20,Store,Delivered,1,5
O00781,C0386,2026-06-12,E-commerce,Delivered,1,10
O00782,C0344,2026-03-14,Store,Delivered,1,0
O00783,C0072,2026-04-16,E-commerce,Delivered,4,0
O00784,C0395,2026-06-02,Store,Delivered,3,0
O00785,C0064,2025-12-15,Mobile App,Delivered,3,5
O00786,C0205,2025-09-21,Store,Delivered,2,5
O00787,C0209,2025-11-03,E-commerce,Cancelled,4,10
O00788,C0072,2026-02-12,Mobile App,Cancelled,2,5
O00789,C0277,2025-09-27,Store,Delivered,2,25
O00790,C0274,2026-07-08,E-commerce,Cancelled,2,5
O00791,C0478,2026-06-12,E-commerce,Delivered,2,5
O00792,C0320,2026-01-26,E-commerce,Delivered,1,0
O00793,C0338,2026-06-08,Store,Delivered,2,5
O00794,C0366,2026-07-23,Mobile App,Delivered,3,0
O00795,C0495,2026-07-16,Mobile App,Delivered,2,10
O00796,C0095,2026-02-11,E-commerce,Delivered,1,15
O00797,C0166,2026-04-12,E-commerce,Delivered,5,0
O00798,C0032,2026-05-30,Store,Delivered,5,5
O00799,C0011,2026-01-24,E-commerce,Delivered,5,0
O00800,C0301,2026-08-22,Mobile App,Delivered,4,15
O00801,C0217,2025-09-30,Store,Delivered,3,15
O00802,C0289,2025-10-15,E-commerce,Delivered,1,0
O00803,C0102,2026-06-02,Mobile App,Cancelled,5,5
O00804,C0425,2025-10-04,E-commerce,Delivered,1,25
O00805,C0392,2026-01-19,Mobile App,Delivered,1,5
O00806,C0267,2026-07-15,E-commerce,Delivered,4,10
O00807,C0214,2026-04-09,Mobile App,Delivered,5,5
O00808,C0179,2026-08-22,E-commerce,Delivered,2,10
O00809,C0088,2025-09-22,E-commerce,Cancelled,1,25
O00810,C0041,2026-02-27,Mobile App,Delivered,5,25
O00811,C0401,2026-07-26,E-commerce,Delivered,1,15
O00812,C0076,2026-04-19,Mobile App,Delivered,4,5
O00813,C0377,2025-10-08,E-commerce,Delivered,4,10
O00814,C0046,2025-11-09,Mobile App,Delivered,2,5
O00815,C0160,2025-12-25,E-commerce,Delivered,4,25
O00816,C0463,2026-04-27,Mobile App,Delivered,5,15
O00817,C0080,2026-08-01,E-commerce,Delivered,4,5
O00818,C0310,2026-01-26,E-commerce,Delivered,2,0
O00819,C0086,2025-09-09,E-commerce,Delivered,3,10
O00820,C0092,2026-06-15,Mobile App,Delivered,1,25
O00821,C0148,2025-10-20,E-commerce,Delivered,1,10
O00822,C0161,2026-08-04,Store,Cancelled,5,0
O00823,C0202,2025-09-05,Store,Delivered,2,0
O00824,C0424,2026-08-09,E-commerce,Delivered,2,5
O00825,C0416,2026-01-04,Mobile App,Delivered,2,20
O00826,C0242,2025-11-14,E-commerce,Delivered,1,25
O00827,C0353,2026-02-12,E-commerce,Delivered,4,20
O00828,C0002,2026-06-05,Mobile App,Delivered,1,15
O00829,C0225,2026-07-21,Mobile App,Delivered,1,10
O00830,C0289,2026-06-27,Mobile App,Delivered,1,10
O00831,C0233,2026-06-17,E-commerce,Delivered,4,10
O00832,C0461,2025-11-16,E-commerce,Returned,3,15
O00833,C0414,2026-06-25,E-commerce,Delivered,5,5
O00834,C0417,2026-01-15,Mobile App,Delivered,3,10
O00835,C0077,2025-12-15,Mobile App,Delivered,3,0
O00836,C0116,2025-12-04,Mobile App,Delivered,1,5
O00837,C0154,2026-01-13,E-commerce,Delivered,3,15
O00838,C0406,2025-11-07,E-commerce,Delivered,1,20
O00839,C0103,2026-01-25,E-commerce,Delivered,1,10
O00840,C0194,2026-02-06,E-commerce,Delivered,5,0
O00841,C0166,2026-02-10,E-commerce,Delivered,2,20
O00842,C0359,2026-08-07,Store,Cancelled,1,15
O00843,C0090,2026-03-08,Store,Delivered,3,5
O00844,C0174,2026-08-05,Mobile App,Delivered,5,10
O00845,C0122,2025-12-04,E-commerce,Delivered,3,5
O00846,C0498,2026-02-28,E-commerce,Cancelled,2,10
O00847,C0143,2026-06-15,Store,Delivered,4,20
O00848,C0482,2026-07-19,E-commerce,Delivered,2,0
O00849,C0106,2026-03-06,Store,Delivered,5,0
O00850,C0375,2026-01-16,E-commerce,Delivered,2,0
O00851,C0428,2026-01-08,E-commerce,Delivered,2,5
O00852,C0305,2026-03-13,Store,Returned,5,0
O00853,C0360,2026-07-13,E-commerce,Delivered,5,0
O00854,C0459,2026-05-31,Mobile App,Delivered,3,0
O00855,C0317,2026-08-18,Mobile App,Delivered,1,0
O00856,C0451,2026-01-22,E-commerce,Delivered,4,5
O00857,C0123,2025-09-16,E-commerce,Delivered,4,0
O00858,C0390,2026-06-29,Mobile App,Returned,4,10
O00859,C0009,2026-05-03,Mobile App,Delivered,2,10
O00860,C0262,2025-12-16,E-commerce,Returned,5,0
O00861,C0073,2025-11-27,Store,Delivered,5,10
O00862,C0359,2026-01-07,E-commerce,Delivered,5,25
O00863,C0223,2026-08-07,E-commerce,Delivered,1,20
O00864,C0416,2025-09-04,E-commerce,Delivered,5,0
O00865,C0041,2026-07-24,E-commerce,Delivered,5,15
O00866,C0370,2026-07-03,E-commerce,Delivered,2,5
O00867,C0204,2025-12-04,Store,Delivered,3,0
O00868,C0264,2026-03-28,E-commerce,Delivered,4,5
O00869,C0328,2026-04-13,E-commerce,Delivered,2,5
O00870,C0178,2026-08-14,E-commerce,Delivered,2,10
O00871,C0348,2026-07-18,Mobile App,Delivered,2,10
O00872,C0318,2025-10-17,Store,Delivered,4,15
O00873,C0084,2026-02-28,E-commerce,Delivered,2,0
O00874,C0318,2025-12-15,E-commerce,Delivered,3,5
O00875,C0111,2026-03-18,E-commerce,Delivered,5,5
O00876,C0251,2025-12-15,E-commerce,Delivered,3,5
O00877,C0383,2026-06-07,E-commerce,Delivered,5,25
O00878,C0007,2026-05-18,E-commerce,Delivered,5,15
O00879,C0459,2025-12-17,E-commerce,Delivered,2,25
O00880,C0084,2025-09-19,Mobile App,Delivered,2,10
O00881,C0208,2026-06-23,E-commerce,Delivered,4,5
O00882,C0388,2026-07-03,Store,Returned,1,5
O00883,C0390,2026-02-18,Store,Delivered,3,10
O00884,C0314,2026-07-28,Mobile App,Delivered,4,5
O00885,C0022,2026-03-14,E-commerce,Delivered,4,15
O00886,C0410,2025-09-12,E-commerce,Delivered,3,10
O00887,C0383,2026-03-14,E-commerce,Delivered,3,5
O00888,C0003,2026-06-10,Mobile App,Delivered,5,15
O00889,C0127,2026-03-01,E-commerce,Returned,1,20
O00890,C0297,2026-07-02,Store,Delivered,2,5
O00891,C0188,2026-01-22,Store,Delivered,1,10
O00892,C0362,2026-07-13,E-commerce,Delivered,1,0
O00893,C0014,2026-03-01,Mobile App,Delivered,2,10
O00894,C0459,2025-09-30,E-commerce,Delivered,1,0
O00895,C0466,2025-11-23,E-commerce,Delivered,4,0
O00896,C0012,2026-02-13,E-commerce,Delivered,4,10
O00897,C0087,2026-06-11,E-commerce,Delivered,2,5
O00898,C0012,2026-06-08,Store,Delivered,2,15
O00899,C0397,2025-12-05,E-commerce,Delivered,3,20
O00900,C0025,2026-05-24,E-commerce,Delivered,3,0
O00901,C0301,2026-06-25,Mobile App,Cancelled,1,15
O00902,C0243,2026-06-23,Mobile App,Delivered,1,10
O00903,C0122,2026-04-13,E-commerce,Delivered,2,0
O00904,C0147,2026-07-30,Store,Delivered,1,10
O00905,C0055,2026-08-27,Mobile App,Cancelled,5,10
O00906,C0238,2025-10-12,E-commerce,Delivered,4,10
O00907,C0356,2026-06-30,E-commerce,Delivered,1,20
O00908,C0173,2026-05-04,E-commerce,Delivered,1,10
O00909,C0392,2026-03-27,Store,Delivered,3,25
O00910,C0221,2026-04-25,Mobile App,Delivered,5,10
O00911,C0119,2025-09-22,Store,Returned,1,0
O00912,C0309,2026-03-04,E-commerce,Cancelled,4,10
O00913,C0183,2026-04-30,E-commerce,Delivered,1,0
O00914,C0288,2026-08-29,E-commerce,Delivered,2,10
O00915,C0307,2026-06-10,E-commerce,Delivered,5,10
O00916,C0300,2025-10-11,Mobile App,Delivered,1,10
O00917,C0082,2026-08-02,Store,Cancelled,5,0
O00918,C0454,2026-02-09,E-commerce,Delivered,1,10
O00919,C0402,2026-02-07,E-commerce,Delivered,4,0
O00920,C0211,2025-11-28,E-commerce,Delivered,4,10
O00921,C0150,2026-07-19,E-commerce,Delivered,5,15
O00922,C0037,2025-09-12,E-commerce,Delivered,3,25
O00923,C0352,2025-11-12,E-commerce,Delivered,3,0
O00924,C0312,2025-11-15,E-commerce,Delivered,2,10
O00925,C0361,2026-08-12,E-commerce,Delivered,3,10
O00926,C0059,2026-03-20,E-commerce,Returned,5,20
O00927,C0131,2025-09-10,E-commerce,Delivered,3,10
O00928,C0412,2026-08-18,Mobile App,Delivered,2,0
O00929,C0202,2026-04-14,E-commerce,Delivered,1,5
